STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,AGE,,SEX,,UNIT_MEASURE,,METHODOLOGY,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1985,,108,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1986,,116.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1987,,118.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1988,,119.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1989,,118.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1990,,123.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1991,,129.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1992,,112.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1993,,131.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1994,,127.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1995,,134.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1996,,129.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1997,,137.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1998,,135.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1999,,130.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2000,,138.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2001,,133.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2002,,109.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2003,,122.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2004,,127.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2005,,114.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2006,,112.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2007,,127.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2008,,113.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2009,,126.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2010,,128.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2011,,141.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2012,,132.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2013,,119.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2014,,133.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2015,,121.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2016,,136.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2017,,141.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2018,,136.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2019,,128.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2020,,135.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,POL,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,2021,,140.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1961,,44.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1962,,45,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1963,,43.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1964,,47.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1965,,45.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1966,,47.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1967,,44,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1968,,48.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1969,,48.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1970,,52.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1971,,55.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1972,,58,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1973,,62.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1974,,62.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1975,,64,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1976,,61.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1977,,64.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1978,,63.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1979,,61.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1980,,61.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1981,,65.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1982,,65.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1983,,61.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1984,,62,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1985,,68.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1986,,65.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1987,,64.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1988,,62.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1989,,58.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1990,,60.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1991,,59.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1992,,60.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1993,,60.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1994,,59.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1995,,59,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1996,,58.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1997,,57.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1998,,57.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1999,,57.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2000,,56.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2001,,55.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2002,,55.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2003,,56,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2004,,55.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2005,,57.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2006,,57.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2007,,58.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2008,,56.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2009,,54.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2010,,55.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2011,,54.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2012,,55,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2013,,53.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2014,,53.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2015,,52.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2016,,55.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2017,,51.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2018,,52,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2019,,49.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2020,,46.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CRI,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2021,,45.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,1992,,84.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,1993,,76.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,1994,,69.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,1995,,61.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,1996,,69.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,1997,,75.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,1998,,75.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,1999,,79.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2000,,75.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2001,,84.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2002,,90,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2003,,93.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2004,,94.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2005,,100.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2006,,101.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2007,,103.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2008,,102.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2009,,99,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2010,,100.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2011,,101.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2012,,95.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2013,,96.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2014,,98.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2015,,100.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2016,,99.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2017,,103,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2018,,103.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2019,,116.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2020,,120.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2021,,118.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,LTU,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2005,,38,,A,,0,,,
